Standard Deviation of Differences: 26.652338
Mean Value of Absolute Values of Diffrences: 19.566282
Max Value of Absolute Values of Differences: 271.89612
 
  Real Values  |  Predictions  |  Differences  
   [107.95]       [104.34424]    [3.6057587] 
   [79.28]        [84.60771]     [-5.327713] 
   [274.12]       [277.4894]     [-3.3694153]
   [255.67]       [271.1266]     [-15.456589]
   [121.58]       [145.94081]    [-24.36081] 
   [48.94]        [68.228714]    [-19.288715]
   [42.62]        [25.885221]    [16.734777] 
   [69.66]        [57.398293]    [12.261711] 
   [75.05]        [72.05514]     [2.9948654] 
   [58.37]        [84.92255]     [-26.552547]
   [59.76]        [41.442738]    [18.31726]  
   [180.29]       [253.54259]    [-73.252594]
   [211.28]       [226.84067]    [-15.560669]
   [83.17]        [47.45197]     [35.71803]  
   [100.76]       [45.021626]    [55.738377] 
   [208.74]       [208.54623]    [0.19377136]
   [177.67]       [183.98802]    [-6.3180237]
   [171.68]       [192.60701]    [-20.927017]
   [115.79]       [102.1309]     [13.659103] 
   [97.19]        [79.09934]     [18.09066]  
   [265.31]       [267.53204]    [-2.222046] 
   [102.75]       [88.34684]     [14.40316]  
   [122.86]       [108.30655]    [14.553452] 
   [137.37]       [140.49696]    [-3.1269684]
   [251.47]       [268.27478]    [-16.80478] 
   [264.67]       [235.27725]    [29.392761] 
   [65.45]        [48.950436]    [16.499561] 
   [62.87]        [65.036255]    [-2.166256] 
   [93.61]        [97.976494]    [-4.366493] 
   [143.66]       [120.11923]    [23.540771] 
   [172.06]       [141.225]      [30.834991] 
   [271.76]       [261.81635]    [9.943665]  
   [104.]         [145.74246]    [-41.742462]
   [149.56]       [112.345055]   [37.214943] 
   [217.4]        [193.18887]    [24.21112]  
   [45.23]        [68.159424]    [-22.929424]
   [136.94]       [144.02618]    [-7.0861816]
   [72.78]        [59.05607]     [13.72393]  
   [254.75]       [236.68037]    [18.069626] 
   [163.1]        [187.99927]    [-24.899261]
   [102.8]        [69.48996]     [33.310043] 
   [151.01]       [152.62663]    [-1.6166382]
   [178.43]       [144.46999]    [33.960007] 
   [137.]         [147.39813]    [-10.398132]
   [203.79]       [188.41971]    [15.370285] 
   [139.24]       [134.71661]    [4.5233917] 
   [72.99]        [90.46518]     [-17.475182]
   [190.23]       [189.90718]    [0.32281494]
   [80.18]        [108.11116]    [-27.93116] 
   [85.96]        [64.627975]    [21.332024] 
   [100.28]       [121.7202]     [-21.4402]  
   [67.3]         [60.016586]    [7.2834167] 
   [245.25]       [274.54865]    [-29.298645]
   [73.04]        [92.62978]     [-19.589783]
   [69.01]        [90.721924]    [-21.711922]
   [106.54]       [118.645256]   [-12.105255]
   [46.49]        [37.70671]     [8.783291]  
   [111.58]       [128.61601]    [-17.03601] 
   [154.]         [123.27212]    [30.727882] 
   [122.83]       [171.96274]    [-49.132736]
   [204.04]       [217.39104]    [-13.351044]
   [193.54]       [168.01462]    [25.525375] 
   [120.62]       [122.76215]    [-2.1421509]
   [182.44]       [205.55548]    [-23.115479]
   [106.95]       [164.84889]    [-57.898895]
   [78.19]        [79.04202]     [-0.85202026]
   [181.33]       [171.66823]    [9.661774]  
   [110.48]       [96.64753]     [13.832474] 
   [110.76]       [82.69865]     [28.061356] 
   [89.54]        [90.90606]     [-1.3660583]
   [216.03]       [170.1665]     [45.863495] 
   [44.05]        [12.644633]    [31.405365] 
   [99.51]        [90.06094]     [9.449059]  
   [51.76]        [56.777637]    [-5.017639] 
   [114.09]       [105.00956]    [9.080437]  
   [83.31]        [63.40177]     [19.908226] 
   [58.07]        [66.22684]     [-8.156837] 
   [53.72]        [26.280987]    [27.439014] 
   [100.17]       [106.747406]   [-6.577408] 
   [105.74]       [98.875496]    [6.864502]  
   [77.06]        [79.38225]     [-2.3222504]
   [96.1]         [71.016]       [25.084]    
   [75.83]        [102.13]       [-26.299995]
   [274.17]       [210.37177]    [63.79825]  
   [165.5]        [174.3661]     [-8.866104] 
   [141.89]       [144.62585]    [-2.735855] 
   [117.42]       [110.40304]    [7.01696]   
   [27.37]        [20.176416]    [7.1935844] 
   [59.37]        [66.45815]     [-7.088154] 
   [116.19]       [148.81557]    [-32.625565]
   [72.57]        [57.67437]     [14.89563]  
   [75.01]        [82.268936]    [-7.258934] 
   [80.39]        [120.462204]   [-40.072205]
   [91.92]        [99.39238]     [-7.4723816]
   [214.25]       [184.03342]    [30.216583] 
   [36.91]        [33.520508]    [3.389492]  
   [93.21]        [127.11941]    [-33.90941] 
   [96.64]        [114.44041]    [-17.800407]
   [105.21]       [109.25551]    [-4.0455093]
   [99.01]        [99.21003]     [-0.20002747]
   [112.4]        [116.199326]   [-3.799324] 
   [53.57]        [87.985466]    [-34.415466]
   [149.93]       [162.6809]     [-12.7509]  
   [49.99]        [90.84336]     [-40.85336] 
   [48.25]        [62.31257]     [-14.062569]
   [77.14]        [84.49503]     [-7.355034] 
   [70.63]        [76.92538]     [-6.2953796]
   [81.1]         [84.253494]    [-3.1534958]
   [116.54]       [105.919075]   [10.620926] 
   [197.94]       [194.7416]     [3.19841]   
   [132.75]       [150.31847]    [-17.568466]
   [88.99]        [89.64769]     [-0.65769196]
   [32.38]        [74.11953]     [-41.73953] 
   [60.13]        [75.36924]     [-15.239239]
   [245.91]       [227.43396]    [18.476044] 
   [128.05]       [114.56913]    [13.480873] 
   [103.52]       [115.37036]    [-11.850365]
   [85.7]         [88.895996]    [-3.1959991]
   [54.35]        [115.140495]   [-60.790497]
   [120.21]       [96.489586]    [23.720413] 
   [99.41]        [119.4399]     [-20.0299]  
   [104.26]       [128.86804]    [-24.60804] 
   [93.53]        [111.705635]   [-18.175636]
   [86.38]        [122.05588]    [-35.67588] 
   [273.27]       [283.9495]     [-10.679504]
   [60.68]        [79.97331]     [-19.293312]
   [243.08]       [225.4361]     [17.643906] 
   [296.96]       [344.9474]     [-47.987396]
   [44.2]         [60.084183]    [-15.884182]
   [200.4]        [183.12076]    [17.279236] 
   [59.32]        [135.82626]    [-76.50626] 
   [113.99]       [177.02553]    [-63.03553] 
   [38.85]        [15.427398]    [23.4226]   
   [57.17]        [55.592094]    [1.5779037] 
   [130.24]       [114.98994]    [15.250069] 
   [79.29]        [79.227325]    [0.06267548]
   [125.05]       [90.11484]     [34.935165] 
   [201.25]       [188.10294]    [13.147064] 
   [171.43]       [157.58134]    [13.848648] 
   [163.12]       [213.87427]    [-50.754272]
   [83.96]        [88.15197]     [-4.191971] 
   [148.27]       [154.91339]    [-6.643387] 
   [32.22]        [35.83497]     [-3.6149673]
   [91.73]        [104.350746]   [-12.620743]
   [77.6]         [90.381676]    [-12.781677]
   [42.38]        [27.76291]     [14.61709]  
   [77.48]        [81.6663]      [-4.1862946]
   [192.82]       [177.13872]    [15.68129]  
   [249.64]       [187.8036]     [61.836395] 
   [86.97]        [65.24168]     [21.728325] 
   [84.5]         [108.03142]    [-23.531418]
   [118.]         [116.05921]    [1.9407883] 
   [169.5]        [176.33328]    [-6.8332825]
   [101.7]        [109.2098]     [-7.509804] 
   [96.73]        [94.94437]     [1.7856369] 
   [151.43]       [179.33305]    [-27.90306] 
   [119.98]       [126.20564]    [-6.2256393]
   [47.93]        [43.50032]     [4.42968]   
   [85.18]        [99.14732]     [-13.967323]
   [148.33]       [67.85262]     [80.47738]  
   [39.56]        [63.338036]    [-23.778034]
   [95.1]         [105.65009]    [-10.550095]
   [23.76]        [43.44239]     [-19.68239] 
   [93.93]        [82.72612]     [11.20388]  
   [75.25]        [96.228836]    [-20.978836]
   [91.2]         [130.17271]    [-38.972717]
   [88.76]        [81.32298]     [7.4370193] 
   [43.3]         [36.21244]     [7.0875587] 
   [213.3]        [233.51054]    [-20.21054] 
   [95.79]        [109.626396]   [-13.836395]
   [214.9]        [195.7947]     [19.1053]   
   [87.36]        [96.20786]     [-8.847862] 
   [219.12]       [248.47597]    [-29.355972]
   [102.73]       [135.54562]    [-32.81562] 
   [119.43]       [156.67726]    [-37.24726] 
   [66.78]        [60.565388]    [6.214611]  
   [100.8]        [106.53242]    [-5.7324142]
   [101.66]       [99.92522]     [1.734787]  
   [182.37]       [167.86446]    [14.505539] 
   [95.37]        [126.4264]     [-31.056396]
   [120.24]       [97.34755]     [22.892448] 
   [178.42]       [185.56104]    [-7.141037] 
   [323.05]       [272.68567]    [50.36432]  
   [158.53]       [160.0635]     [-1.5335083]
   [63.71]        [79.86698]     [-16.156982]
   [96.69]        [151.82153]    [-55.13153] 
   [110.59]       [131.42282]    [-20.832825]
   [208.89]       [283.3623]     [-74.472305]
   [98.19]        [102.20671]    [-4.0167084]
   [120.32]       [118.320015]   [1.9999847] 
   [125.62]       [84.456474]    [41.16353]  
   [123.23]       [135.5259]     [-12.295891]
   [95.81]        [113.05114]    [-17.241142]
   [254.78]       [207.15552]    [47.62448]  
   [160.68]       [128.42047]    [32.25952]  
   [146.58]       [134.32033]    [12.259674] 
   [157.72]       [139.15857]    [18.561432] 
   [109.67]       [87.32996]     [22.340034] 
   [59.76]        [77.95596]     [-18.195965]
   [217.13]       [190.05476]    [27.075241] 
   [115.39]       [115.14176]    [0.24823761]
   [170.3]        [180.24086]    [-9.940857] 
   [27.77]        [21.68195]     [6.088051]  
   [260.85]       [282.79413]    [-21.944122]
   [185.1]        [164.30728]    [20.792725] 
   [121.96]       [119.40883]    [2.5511703] 
   [71.24]        [88.75296]     [-17.512962]
   [132.78]       [126.40665]    [6.373352]  
   [60.67]        [58.682884]    [1.987114]  
   [121.82]       [106.1524]     [15.667603] 
   [86.5]         [118.30459]    [-31.804588]
   [203.44]       [190.9197]     [12.520309] 
   [38.74]        [23.96538]     [14.774622] 
   [141.16]       [153.30005]    [-12.140045]
   [123.27]       [101.705376]   [21.564621] 
   [66.06]        [86.678185]    [-20.618187]
   [94.15]        [81.64974]     [12.500259] 
   [316.31]       [290.44113]    [25.868866] 
   [27.31]        [31.252733]    [-3.9427338]
   [40.33]        [42.007423]    [-1.6774216]
   [127.68]       [119.98357]    [7.696434]  
   [88.49]        [84.97864]     [3.5113602] 
   [120.58]       [164.93953]    [-44.359528]
   [77.96]        [69.01797]     [8.942032]  
   [120.07]       [118.22687]    [1.843132]  
   [114.46]       [80.20409]     [34.255913] 
   [178.06]       [171.96968]    [6.090317]  
   [88.32]        [106.72456]    [-18.404564]
   [132.04]       [132.96568]    [-0.9256897]
   [78.53]        [90.25971]     [-11.729713]
   [113.72]       [98.464935]    [15.255066] 
   [92.91]        [111.18971]    [-18.279709]
   [79.73]        [55.006588]    [24.723415] 
   [175.78]       [185.95177]    [-10.171768]
   [81.14]        [102.49921]    [-21.359207]
   [107.87]       [110.866135]   [-2.996132] 
   [58.23]        [49.47404]     [8.755959]  
   [101.44]       [63.57676]     [37.863243] 
   [157.88]       [183.38199]    [-25.501984]
   [84.74]        [90.22427]     [-5.484276] 
   [92.28]        [106.84485]    [-14.56485] 
   [92.23]        [101.65368]    [-9.423676] 
   [93.38]        [105.576]      [-12.195999]
   [60.03]        [87.48259]     [-27.45259] 
   [32.19]        [44.261833]    [-12.071835]
   [48.22]        [43.435608]    [4.7843933] 
   [39.08]        [74.84418]     [-35.764175]
   [87.75]        [90.13956]     [-2.389557] 
   [85.47]        [45.84142]     [39.628582] 
   [122.43]       [124.36133]    [-1.9313278]
   [145.29]       [239.37364]    [-94.08365] 
   [126.19]       [133.16147]    [-6.971466] 
   [99.46]        [105.87188]    [-6.4118805]
   [114.28]       [131.24594]    [-16.965942]
   [59.7]         [80.2176]      [-20.517597]
   [124.46]       [120.32266]    [4.1373367] 
   [141.21]       [156.1323]     [-14.922287]
   [51.84]        [86.15629]     [-34.316288]
   [80.23]        [85.54248]     [-5.312477] 
   [226.49]       [232.45341]    [-5.9634094]
   [83.5]         [102.05039]    [-18.550392]
   [71.33]        [128.52388]    [-57.19388] 
   [73.59]        [43.47287]     [30.117126] 
   [69.4]         [78.41473]     [-9.014725] 
   [236.59]       [268.50858]    [-31.91858] 
   [180.69]       [168.52751]    [12.162491] 
   [26.11]        [20.84912]     [5.2608814] 
   [138.93]       [135.03291]    [3.8970795] 
   [41.12]        [34.154278]    [6.965721]  
   [123.42]       [125.00997]    [-1.5899734]
   [203.48]       [245.10306]    [-41.623062]
   [62.58]        [65.039276]    [-2.4592743]
   [124.71]       [104.47362]    [20.236382] 
   [71.6]         [60.5901]      [11.009899] 
   [117.88]       [133.37453]    [-15.49453] 
   [125.47]       [147.90613]    [-22.436127]
   [36.04]        [28.632868]    [7.407133]  
   [85.94]        [110.94044]    [-25.000435]
   [23.62]        [24.727922]    [-1.1079216]
   [144.26]       [100.145096]   [44.1149]   
   [95.53]        [110.92159]    [-15.391594]
   [91.1]         [92.868706]    [-1.7687073]
   [249.22]       [286.38986]    [-37.16986] 
   [25.01]        [32.412968]    [-7.4029675]
   [120.62]       [93.10543]     [27.514572] 
   [270.69]       [269.7634]     [0.9266052] 
   [185.92]       [166.8876]     [19.032394] 
   [121.11]       [99.778435]    [21.331566] 
   [123.45]       [156.81363]    [-33.363632]
   [101.85]       [122.84402]    [-20.994019]
   [248.52]       [300.0487]     [-51.5287]  
   [89.03]        [66.54048]     [22.489517] 
   [70.49]        [74.80186]     [-4.311859] 
   [266.25]       [242.34843]    [23.901566] 
   [130.86]       [112.528336]   [18.331665] 
   [99.13]        [93.29251]     [5.8374863] 
   [138.01]       [116.24566]    [21.764336] 
   [66.38]        [75.15475]     [-8.77475]  
   [240.3]        [205.67732]    [34.62268]  
   [66.42]        [91.00343]     [-24.583435]
   [114.94]       [121.71012]    [-6.7701187]
   [109.79]       [75.163445]    [34.626556] 
   [74.5]         [53.62664]     [20.87336]  
   [149.21]       [139.7509]     [9.459106]  
   [135.29]       [127.04355]    [8.246445]  
   [57.65]        [110.09867]    [-52.44867] 
   [81.21]        [81.937225]    [-0.72722626]
   [217.1]        [205.06592]    [12.034088] 
   [70.28]        [55.90777]     [14.372231] 
   [216.57]       [206.65822]    [9.911789]  
   [90.76]        [87.72325]     [3.0367508] 
   [70.84]        [60.748074]    [10.091923] 
   [23.25]        [23.508833]    [-0.25883293]
   [61.82]        [78.86851]     [-17.048508]
   [57.03]        [48.136574]    [8.893425]  
   [148.77]       [136.80597]    [11.964035] 
   [98.56]        [102.44886]    [-3.8888626]
   [221.2]        [248.98022]    [-27.780228]
   [184.45]       [120.730316]   [63.71968]  
   [303.69]       [278.78317]    [24.90683]  
   [52.94]        [60.57364]     [-7.6336403]
   [97.79]        [101.166756]   [-3.3767548]
   [236.36]       [296.1268]     [-59.7668]  
   [65.47]        [108.41688]    [-42.946877]
   [120.96]       [104.14007]    [16.819931] 
   [217.1]        [250.53618]    [-33.436172]
   [111.17]       [183.36742]    [-72.19742] 
   [249.02]       [284.45078]    [-35.43077] 
   [96.52]        [88.3948]      [8.125198]  
   [16.37]        [2.063548]     [14.306453] 
   [131.96]       [112.68466]    [19.275345] 
   [199.21]       [183.88654]    [15.323471] 
   [63.91]        [62.61095]     [1.2990494] 
   [120.08]       [119.99825]    [0.08174896]
   [69.03]        [97.73596]     [-28.705963]
   [87.67]        [84.450424]    [3.219574]  
   [125.06]       [110.49633]    [14.563667] 
   [109.24]       [135.4989]     [-26.258904]
   [30.27]        [41.084457]    [-10.814457]
   [59.79]        [79.470505]    [-19.680504]
   [101.35]       [106.51785]    [-5.1678543]
   [82.36]        [71.65545]     [10.704552] 
   [255.93]       [210.96808]    [44.961914] 
   [145.64]       [147.17975]    [-1.5397491]
   [55.1]         [52.76346]     [2.3365402] 
   [94.31]        [100.66013]    [-6.350136] 
   [104.63]       [122.21455]    [-17.584549]
   [174.21]       [173.55545]    [0.6545563] 
   [87.85]        [74.80294]     [13.047058] 
   [54.63]        [71.984215]    [-17.354214]
   [94.51]        [70.46697]     [24.04303]  
   [162.48]       [211.6327]     [-49.15271] 
   [88.06]        [92.099495]    [-4.0394974]
   [210.44]       [190.54305]    [19.896957] 
   [59.37]        [77.82593]     [-18.455929]
   [91.62]        [86.87786]     [4.7421417] 
   [64.68]        [79.7935]      [-15.1135025]
   [119.18]       [101.211296]   [17.968704] 
   [112.1]        [112.37495]    [-0.27494812]
   [42.84]        [67.72763]     [-24.88763] 
   [72.62]        [49.463684]    [23.156319] 
   [192.39]       [178.88213]    [13.507874] 
   [91.5]         [100.549034]   [-9.049034] 
   [61.57]        [35.169327]    [26.400673] 
   [53.01]        [45.761852]    [7.248146]  
   [93.72]        [101.72271]    [-8.002708] 
   [91.02]        [94.73472]     [-3.7147217]
   [99.81]        [133.32439]    [-33.51439] 
   [85.03]        [93.608574]    [-8.578575] 
   [160.82]       [179.92375]    [-19.103745]
   [204.99]       [184.26523]    [20.724777] 
   [94.62]        [95.072586]    [-0.4525833]
   [131.75]       [147.1344]     [-15.384399]
   [198.73]       [183.87038]    [14.859619] 
   [105.47]       [76.80991]     [28.660088] 
   [136.29]       [119.04771]    [17.242287] 
   [61.43]        [66.27848]     [-4.84848]  
   [120.3]        [114.17019]    [6.129814]  
   [116.7]        [100.55456]    [16.14544]  
   [59.68]        [76.26612]     [-16.58612] 
   [106.56]       [101.415596]   [5.1444016] 
   [223.73]       [237.04189]    [-13.31189] 
   [157.54]       [120.24913]    [37.290863] 
   [218.88]       [220.06262]    [-1.1826172]
   [271.08]       [265.35266]    [5.7273254] 
   [127.81]       [112.93054]    [14.879456] 
   [70.48]        [74.32726]     [-3.8472595]
   [191.58]       [157.10545]    [34.47455]  
   [44.2]         [51.270454]    [-7.0704536]
   [69.51]        [95.23857]     [-25.728569]
   [75.67]        [83.29768]     [-7.6276855]
   [48.41]        [25.70872]     [22.70128]  
   [55.89]        [73.52156]     [-17.631561]
   [27.24]        [52.867786]    [-25.627787]
   [129.74]       [147.9082]     [-18.168198]
   [61.25]        [54.328484]    [6.9215164] 
   [99.67]        [86.8604]      [12.809601] 
   [137.41]       [158.44508]    [-21.03508] 
   [58.34]        [71.8722]      [-13.5322]  
   [146.99]       [153.87624]    [-6.8862305]
   [168.09]       [199.01547]    [-30.925476]
   [66.71]        [79.581215]    [-12.871216]
   [35.01]        [33.353676]    [1.6563225] 
   [108.24]       [123.10305]    [-14.863052]
   [135.99]       [152.56538]    [-16.575378]
   [259.34]       [226.83931]    [32.500687] 
   [62.91]        [68.44061]     [-5.530613] 
   [124.11]       [141.91025]    [-17.800247]
   [130.56]       [123.28255]    [7.2774506] 
   [93.39]        [109.63013]    [-16.240128]
   [133.17]       [130.76651]    [2.4034882] 
   [122.89]       [107.56264]    [15.327362] 
   [127.56]       [159.96823]    [-32.408234]
   [121.72]       [123.84523]    [-2.125229] 
   [249.75]       [220.29459]    [29.455414] 
   [131.87]       [195.5717]     [-63.701706]
   [101.03]       [106.25999]    [-5.229988] 
   [90.1]         [80.41895]     [9.681046]  
   [183.17]       [128.8358]     [54.334198] 
   [28.92]        [49.937374]    [-21.017374]
   [48.68]        [78.69355]     [-30.01355] 
   [103.32]       [160.27232]    [-56.952324]
   [88.88]        [98.04494]     [-9.16494]  
   [111.3]        [94.78691]     [16.513092] 
   [88.23]        [90.43223]     [-2.2022247]
   [110.36]       [115.54981]    [-5.1898117]
   [80.13]        [106.3499]     [-26.219902]
   [102.34]       [136.09882]    [-33.75882] 
   [128.34]       [86.06056]     [42.279434] 
   [116.04]       [70.17391]     [45.86609]  
   [103.85]       [106.88037]    [-3.0303726]
   [81.63]        [63.68593]     [17.944069] 
   [166.14]       [162.23227]    [3.90773]   
   [195.01]       [226.24213]    [-31.232132]
   [72.65]        [56.89884]     [15.75116]  
   [16.84]        [9.760862]     [7.079138]  
   [86.71]        [103.46409]    [-16.75409] 
   [95.85]        [79.40878]     [16.441216] 
   [87.]          [88.063065]    [-1.0630646]
   [269.21]       [235.13365]    [34.07634]  
   [23.49]        [41.884315]    [-18.394316]
   [136.26]       [119.139656]   [17.120338] 
   [87.14]        [90.21327]     [-3.0732727]
   [91.07]        [61.99243]     [29.077568] 
   [75.97]        [98.67591]     [-22.70591] 
   [305.2]        [265.6861]     [39.513916] 
   [228.23]       [215.29266]    [12.937332] 
   [113.58]       [103.98965]    [9.590355]  
   [96.11]        [98.325455]    [-2.215454] 
   [102.29]       [113.615036]   [-11.325035]
   [148.25]       [126.09936]    [22.150642] 
   [164.1]        [183.91997]    [-19.819962]
   [138.3]        [93.872]       [44.428]    
   [241.29]       [202.87967]    [38.410324] 
   [115.91]       [105.11602]    [10.793983] 
   [91.09]        [98.97825]     [-7.8882523]
   [207.13]       [269.52264]    [-62.39264] 
   [145.46]       [70.035]       [75.425]    
   [169.69]       [184.36594]    [-14.675934]
   [31.73]        [32.125465]    [-0.39546585]
   [224.99]       [203.61932]    [21.370682] 
   [110.74]       [122.47603]    [-11.736031]
   [49.6]         [64.332664]    [-14.732666]
   [101.5]        [112.230736]   [-10.730736]
   [44.92]        [66.82671]     [-21.906715]
   [245.9]        [262.01474]    [-16.114746]
   [176.37]       [169.96205]    [6.4079437] 
   [33.56]        [64.997894]    [-31.437893]
   [78.79]        [73.41492]     [5.375084]  
   [99.03]        [106.23578]    [-7.20578]  
   [35.86]        [58.444916]    [-22.584915]
   [80.66]        [118.41209]    [-37.752083]
   [135.57]       [133.62862]    [1.941391]  
   [114.05]       [85.057365]    [28.992638] 
   [111.66]       [132.75227]    [-21.09227] 
   [108.18]       [129.87555]    [-21.695549]
   [69.76]        [59.72783]     [10.032173] 
   [111.32]       [98.24463]     [13.075371] 
   [181.35]       [201.64874]    [-20.298737]
   [213.1]        [221.8882]     [-8.788193] 
   [84.61]        [99.23572]     [-14.625717]
   [240.02]       [214.4696]     [25.5504]   
   [165.09]       [92.21045]     [72.87955]  
   [126.34]       [46.73207]     [79.607925] 
   [81.36]        [129.02968]    [-47.669678]
   [186.4]        [203.35722]    [-16.95723] 
   [99.52]        [110.80028]    [-11.280281]
   [169.64]       [168.33138]    [1.3086243] 
   [73.21]        [78.49428]     [-5.284279] 
   [103.74]       [100.506294]   [3.2337036] 
   [108.18]       [120.50018]    [-12.320183]
   [151.9]        [116.68527]    [35.21472]  
   [71.5]         [95.482155]    [-23.982155]
   [107.31]       [120.002045]   [-12.692047]
   [210.52]       [133.2159]     [77.30411]  
   [84.31]        [108.544106]   [-24.234108]
   [260.76]       [215.30907]    [45.450943] 
   [182.3]        [207.17397]    [-24.873962]
   [118.66]       [129.8795]     [-11.219498]
   [103.08]       [92.94395]     [10.136055] 
   [136.38]       [125.448]      [10.932007] 
   [135.65]       [164.60657]    [-28.956573]
   [149.23]       [131.65869]    [17.571304] 
   [29.97]        [91.261284]    [-61.291283]
   [66.28]        [93.754845]    [-27.474846]
   [109.29]       [88.67285]     [20.61715]  
   [72.26]        [66.35822]     [5.901779]  
   [107.49]       [68.3057]      [39.184296] 
   [214.92]       [231.00858]    [-16.088577]
   [133.]         [135.1359]     [-2.1358948]
   [114.7]        [79.12436]     [35.575638] 
   [72.58]        [95.49621]     [-22.916206]
   [256.37]       [189.09633]    [67.27367]  
   [234.25]       [187.79749]    [46.452515] 
   [33.21]        [35.720066]    [-2.510067] 
   [61.62]        [68.021385]    [-6.4013863]
   [107.78]       [121.37242]    [-13.5924225]
   [118.53]       [122.377045]   [-3.847046] 
   [79.26]        [85.07888]     [-5.818878] 
   [72.44]        [24.557682]    [47.88232]  
   [75.11]        [76.042046]    [-0.932045] 
   [34.21]        [71.69597]     [-37.48597] 
   [86.75]        [80.77361]     [5.976387]  
   [93.6]         [115.62955]    [-22.029549]
   [118.22]       [136.03558]    [-17.815582]
   [130.33]       [102.77691]    [27.553093] 
   [157.79]       [186.03317]    [-28.24318] 
   [72.06]        [53.308754]    [18.751244] 
   [140.82]       [180.80017]    [-39.980164]
   [169.88]       [172.87166]    [-2.9916534]
   [93.93]        [85.30881]     [8.621193]  
   [107.45]       [97.30698]     [10.143021] 
   [76.38]        [87.0508]      [-10.670799]
   [80.6]         [63.006775]    [17.593224] 
   [76.25]        [53.075005]    [23.174995] 
   [60.82]        [67.873604]    [-7.053604] 
   [191.48]       [163.61281]    [27.867188] 
   [105.53]       [105.0273]     [0.5027008] 
   [72.47]        [90.105446]    [-17.635445]
   [111.39]       [92.09097]     [19.299026] 
   [188.95]       [212.60065]    [-23.65065] 
   [262.78]       [236.26602]    [26.513977] 
   [343.66]       [284.21512]    [59.444885] 
   [91.73]        [114.53697]    [-22.806969]
   [94.64]        [98.632675]    [-3.9926758]
   [205.37]       [219.2732]     [-13.903198]
   [85.38]        [98.14288]     [-12.762886]
   [134.38]       [136.14247]    [-1.7624664]
   [114.97]       [94.472084]    [20.497917] 
   [118.43]       [101.19972]    [17.230278] 
   [104.7]        [80.42457]     [24.275429] 
   [103.63]       [138.3043]     [-34.67431] 
   [105.17]       [106.23324]    [-1.06324]  
   [73.39]        [89.591934]    [-16.201935]
   [74.35]        [106.85277]    [-32.50277] 
   [124.37]       [112.05609]    [12.313911] 
   [66.9]         [75.05772]     [-8.157715] 
   [146.]         [146.92552]    [-0.92552185]
   [106.54]       [124.53572]    [-17.99572] 
   [48.52]        [57.975407]    [-9.455406] 
   [129.82]       [65.927444]    [63.892563] 
   [88.05]        [71.26709]     [16.782913] 
   [86.62]        [81.00225]     [5.617752]  
   [198.36]       [230.28224]    [-31.922241]
   [231.7]        [260.012]      [-28.311996]
   [140.75]       [149.1801]     [-8.4300995]
   [49.79]        [88.09896]     [-38.30896] 
   [105.42]       [112.28654]    [-6.866539] 
   [94.49]        [110.619804]   [-16.129807]
   [54.39]        [47.807022]    [6.5829773] 
   [91.08]        [102.18515]    [-11.105148]
   [166.19]       [139.3534]     [26.836609] 
   [123.38]       [112.5426]     [10.837395] 
   [217.18]       [210.31068]    [6.8693085] 
   [66.46]        [62.970802]    [3.4891968] 
   [168.26]       [158.14865]    [10.111343] 
   [73.88]        [112.40288]    [-38.52288] 
   [225.3]        [238.7858]     [-13.485794]
   [76.42]        [88.80116]     [-12.381165]
   [131.5]        [119.231094]   [12.268906] 
   [67.55]        [62.639908]    [4.910095]  
   [205.91]       [225.00577]    [-19.095764]
   [117.22]       [122.5153]     [-5.2952957]
   [62.03]        [73.68614]     [-11.656143]
   [81.91]        [115.44543]    [-33.535423]
   [65.9]         [96.27544]     [-30.375435]
   [94.37]        [131.12065]    [-36.75065] 
   [229.41]       [189.72917]    [39.680832] 
   [128.16]       [103.12733]    [25.032677] 
   [39.22]        [58.510006]    [-19.290005]
   [75.43]        [89.10837]     [-13.678368]
   [122.12]       [136.86957]    [-14.749565]
   [84.51]        [72.045]       [12.465004] 
   [94.]          [82.70394]     [11.296059] 
   [138.11]       [100.37586]    [37.73414]  
   [158.31]       [147.08224]    [11.227753] 
   [225.34]       [218.14362]    [7.1963806] 
   [120.65]       [134.06395]    [-13.413948]
   [264.38]       [206.93306]    [57.446945] 
   [210.39]       [283.6804]     [-73.29039] 
   [195.51]       [163.12077]    [32.38922]  
   [47.73]        [56.99724]     [-9.267239] 
   [60.07]        [53.363945]    [6.7060547] 
   [97.36]        [100.90897]    [-3.548973] 
   [114.93]       [142.47995]    [-27.54995] 
   [65.85]        [49.15395]     [16.696049] 
   [146.42]       [177.59315]    [-31.173157]
   [136.42]       [168.07648]    [-31.656479]
   [59.37]        [64.5099]      [-5.139904] 
   [205.23]       [185.18399]    [20.046005] 
   [197.66]       [171.01433]    [26.645676] 
   [49.49]        [56.348553]    [-6.858551] 
   [108.34]       [109.682365]   [-1.3423691]
   [82.17]        [102.93583]    [-20.765831]
   [43.56]        [47.45269]     [-3.8926888]
   [69.15]        [63.12484]     [6.0251617] 
   [224.67]       [225.38028]    [-0.7102814]
   [70.16]        [108.992195]   [-38.83219] 
   [90.2]         [106.63408]    [-16.434082]
   [122.25]       [125.68635]    [-3.436348] 
   [67.19]        [76.9893]      [-9.799301] 
   [122.23]       [116.50062]    [5.7293854] 
   [58.46]        [54.352985]    [4.1070137] 
